Prospectus ID,Original Filename,Section ID,Section Title,Subsection ID,Subsection Title,Subsubsection ID,Subsubsection Title,Subsubsection Text,Market Dynamics - a,Market Dynamics - b,Market Dynamics - c,Parsing Error
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.24,Payments on the Senior Notes may be subject to penalties under the Foreign Account Tax Compliance Act or “FATCA” and the Common Reporting Standard or “CRS.”,"Under the terms of the FATCA Law and CRS Law (as defined in section “Certain Tax Considerations—Certain _Luxembourg Tax Consequences”), the Senior Notes Issuer may be treated as a Luxembourg Reporting Financial_ Institution. As such, the Senior Notes Issuer may require all the holders of Senior Notes to provide documentary evidence of their tax residence and all other information deemed necessary to comply with the above-mentioned laws. The Senior Notes Issuer may become subject to penalties as a result of a non-compliance under the FATCA Law and/or penalties as a result of a non-compliance under the CRS Law.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.25,"Our success depends upon the retention of our senior management, as well as our ability to attract and retain qualified and experienced employees.","We are dependent on certain key employees and management personnel, the loss of whose services might impede the achievement of our business development objectives. The departure of any of our key employees, including our senior executive leadership, or the loss of a significant number of key revenue producers, if we are unable to quickly hire and integrate qualified replacements, could cause our business, financial condition and results of operations to suffer. Competition for these personnel is significant, and our industry is subject to a relatively high turnover of brokers and front office Joint Property Management managers, and we may not be able to successfully recruit, integrate or retain sufficiently qualified personnel. Through the efficiencies created through our new Millenium platform, we hope to streamline and simplify administrative tasks that may help to retain front office and other staff, but there can be no assurance that this initiative will be successful. In addition, the growth of our business is largely dependent upon our ability to attract and retain qualified support personnel in all areas of our business and IT personnel in particular. We and our competitors use equity incentives and sign-on and retention bonuses to help attract, retain and incentivize senior management. As competition is significant for the services of such personnel, the expense of such incentives and bonuses may increase, and we may be unable to attract or retain such personnel to the same extent that we have in the past. If we are unable to attract and retain these qualified personnel, our growth may be limited and our business and operating results could suffer.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.26,Labor disputes could disrupt our operations or lead to higher labor costs.,"We are subject to the risk of labor disputes, which may disrupt our operations. Labor laws applicable to our business in certain countries, particularly France, are relatively rigorous. In numerous cases, labor laws provide for the strong protection of employees’ interests. In addition, some of our employees are members of unions or, based on applicable regulations, represented by work councils or other bodies. In many cases, we must inform, consult with and request the consent or opinion of union representatives or work councils in managing, developing or restructuring certain aspects of our business. These labor laws and consultative procedures could limit our flexibility with respect to employment policy or economic reorganization and could limit our ability to ----- respond to market changes efficiently. Even where consultative procedures are not mandatory, important strategic business decisions could be negatively received by some employees and employees’ representative bodies, which could lead to labor actions that could disrupt our business. Although we believe our relations with employees are good, our operations may nevertheless be materially affected by strikes, work stoppages, work-slowdowns or other labor-related developments in the future, which could disrupt our operations and adversely affect our business, financial condition and results of operations. Our employees in certain countries benefit from collective bargaining agreements, and we may not be able to periodically renegotiate collective agreements on acceptable terms. Settlement of actual or threatened labor disputes or an increase in the number of our employees covered by collective bargaining agreements may adversely affect our business, financial condition and results of operations. Moreover, in Switzerland, we participate in employer pension plans which provide defined benefits to certain employees covered by labor contracts. These plans are not administered by us and contributions are determined in accordance with provisions of negotiated labor contracts to meet their pension benefit obligations to their participants. We could be subject to claims arising under these plans, which could materially adversely affect our reputation, business and financial condition.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.27,Our shareholders’ interests may conflict with your interests as a holder of the Notes.,"Our shareholders have control over our decisions to enter into any corporate transaction and have the ability to prevent any transaction that requires the approval of our board of directors or shareholders, regardless of whether the holders of the Notes believe that any such transactions are in their own best interest. For example, our shareholders could cause us to make acquisitions that increase the amount of our indebtedness, including secured indebtedness, or to sell assets, which may impair our ability to make payments under the Notes. In addition, our shareholders are in the business of making investments in companies and may, from time to time, acquire and hold interests in businesses that compete directly or indirectly with us. Our shareholders may also pursue acquisitions that may be complementary with our business and, as a result, those acquisition opportunities may not be available to us.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.28,"We have recorded a significant amount of goodwill, and we may never realize the full value thereof.","We have recorded a significant amount of goodwill in relation to our acquisitions. This amount of goodwill on our balance sheet may further increase in connection with acquisitions we complete in the future. Total goodwill, which represents the excess of cost over the fair value of the net assets of businesses was €1,445.4 million as of December 31, 2020, or 39.6% of our total assets. We test annually whether goodwill has suffered any impairment. Impairment may result from, among other things, deterioration in our performance, a decline in expected future cash flows, adverse market conditions, adverse changes in applicable laws and regulations (including changes that restrict our activities or affect the services we provide) and a variety of other factors. Significant judgment is involved in estimating expected cash flows and fair value. Our estimates are based on historical and projected operating performance, recent market transactions and current industry trading multiples. Such charges may result in material reductions of our income and equity and could have a material adverse effect on our results of operations.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.29,Changes to accounting standards may affect our reporting of our financial condition and results of operations.,"Our consolidated financial statements are prepared and presented in accordance with IFRS. Any changes in these accounting standards may have a significant impact on our financial condition and results from operations. In particular, there are a number of standards, amendments and interpretations which have been issued by the International Accounting Standards Board (the “IASB”) and IFRS standards are subject to change. Certain IFRS standards have been recently revised by the IASB. Notably, the effectiveness of IFRS 16 (Leases) from January 1, 2019 has an impact on the manner in which we carry out our financial reporting. The application of IFRS 16 has had, and will continue to have, an impact on our reported assets, liabilities and income statement as we will recognize new assets and liabilities for our operating leases. We chose to apply IFRS 16 using the modified retrospective approach with no restatement of comparative information, which means that our data for the year ended December 31, 2019 cannot be meaningfully compared with data for the year ended December 31, 2018. Under this approach, a liability is recognized at the transition date for the present value of any residual lease payments, against a right-of-use asset adjusted for the amount of any lease payments made at or before the lease commencement date. We have a large number of leases, primarily leases of property and vehicles, across our entire French and international branch network. See “Management’s Discussion and Analysis of Financial ----- _Condition and Results of Operations—Key Factors Affecting the Comparability of Our Results of Operations— Certain changes in accounting standards and accounting policies—IFRS 16.”_ Further, our assumptions, estimates and judgments related to complex accounting matters could significantly affect our financial results. IFRS and related accounting pronouncements, implementation guidelines and interpretations with regard to a wide range of matters that are relevant to our business, including, but not limited to, revenue recognition, impairment of long-lived assets, leases and related economic transactions, intangibles, self-insurance, income taxes, property and equipment, litigation and equity-based compensation, are highly complex and involve many subjective assumptions, estimates and judgments by us. Changes in these rules or their interpretation or changes in underlying assumptions, estimates or judgments by us could require us to make changes to our accounting systems to implement these changes that could increase our operating costs, and could significantly change our reported or expected financial performance.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.30,"Weaknesses and deficiencies in our internal controls generally and over financial reporting may prevent us from managing our growth effectively, reporting our financial results accurately or result in a material misstatement of such results.","The accuracy of our financial reporting is dependent on the effectiveness of our internal controls. Internal control over financial reporting has inherent limitations, including human error, the possibility that controls could be circumvented or become inadequate because of changed conditions, a lack of requisite personnel or fraud. Because of these inherent limitations, internal control over financial reporting may not prevent or detect all misstatements or fraud. We could also face difficulties in bringing the internal controls, accounting procedures and policies of the companies that we acquire up to the standard of our internal controls and procedures in time for the reporting cycle following an acquisition, which could lead to inaccuracies or misstatements in our financial reporting. If we cannot maintain or execute adequate internal control over financial reporting or implement required new or improved controls that provide reasonable assurance of the reliability of the financial reporting and preparation of our financial statements for external use, we could suffer harm to our reputation, fail to meet our reporting requirements on a timely basis, be unable to properly report on our business or our results of operations, or be required to restate our financial statements. Any of the foregoing could have a material adverse effect on our business, financial condition or results of operations.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.31,"A portion of our revenue and cash flow are seasonal, which could cause our financial results and liquidity to fluctuate.","A portion of our revenue is seasonal, which impacts the comparison of our financial condition and results of operations on a quarter-by-quarter basis and we are exposed to the more-cyclical real estate transaction market through our brokerage activities. For example, we experience increased revenue in the month of May when we file certain tax papers on behalf of landlords, and there is some increased revenue in our Brokerage business in June and July, excluding year ended 2020 due to the COVID-19 pandemic. We have historically relied on our internally generated cash flow to fund our working capital needs and ongoing capital expenditures on an annual basis. Our internally generated cash flow is similarly impacted by this seasonality, and this seasonal nature of our internally generated cash flow could result in a mismatch of funding needs for working capital and ongoing capital expenditures.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.1,Risks Relating to Our Business and Industry,1.1.32,Our capital expenditure and other maintenance costs may be higher than expected.,"We must maintain and improve our information and technology system in order to remain competitive and to generate revenue over the long term. Further, maintaining and improving our information and technology system is essential to integrate newly acquired businesses. Maintaining a competitive information and technology system can entail significant costs. Any failure by us to undertake appropriate maintenance of our information and technology system could adversely affect our results of operations.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.1,"Our substantial leverage and debt service obligations could materially adversely affect our business, financial position and results of operations and preclude us from satisfying our obligations under the Notes and the Note Guarantees.","Following the completion of the Transactions, we will be highly leveraged and have significant debt service obligations. As of December 31, 2020, after giving pro forma effect to the Transactions, we would have had total indebtedness (excluding other indebtedness amounting to €174 million consisting of outstanding lease ----- liabilities, CICE pre-financing credit and borrowings under other bank financing facilities and deposits and guarantees received ) in the amount of €1,925 million (equivalent), consisting of the Notes and the New Senior Credit Facilities. See “Capitalization,” “Description of Other Indebtedness,” “Description of the Senior Secured _Notes” and “Description of the Senior Notes.” We anticipate that our high leverage will continue to exist for the_ foreseeable future. The degree to which we will be leveraged following completion of the Transactions could have important consequences for holders of the Notes, including, but not limited to: - making it more difficult for each Issuer and their subsidiaries to satisfy their respective obligations with respect to the Notes, the New Senior Credit Facilities and other debt and liabilities we may incur; - increasing our vulnerability, and reducing our flexibility to respond to general adverse economic and industry conditions; - requiring the dedication of a substantial portion of our cash flow from operations to the payment of principal of, and interest on, our indebtedness, thereby reducing the availability of such cash flow to fund working capital, capital expenditures, acquisitions, joint ventures, product research and development, or other general corporate purposes; - restricting us from pursuing acquisitions or exploiting business opportunities; - limiting our flexibility in planning for, or reacting to, changes in our business, the competitive environment and the industry in which we operate; - negatively impacting credit terms with our suppliers and other creditors; - increasing our exposure to interest rate increases because some of our indebtedness bears a floating rate of interest; - placing us at a competitive disadvantage compared to our competitors that are not as highly leveraged; - limiting our ability to obtain additional financing to fund future operations, capital expenditures, business opportunities, acquisitions and other general corporate purposes and increasing the cost of any future borrowings; and - limiting our ability to obtain additional capacity for issuance of bid, advance payment, performance and warranty guarantees for operative business purposes and increasing the cost of any future guarantee issuances. Any of these or other consequences or events could have a material adverse effect on our ability to satisfy our obligations, including under the Notes and the New Senior Credit Facilities.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.2,Each Issuer is a holding company that has limited revenue generating operations and will depend on cash from the operating companies of its respective subsidiaries to be able to make payments on the Notes and the Note_** **_Guarantees.,"Each Issuer is a holding company with limited business operations other than management of the equity interests each Issuer holds in their respective subsidiaries. Following consummation of the Transactions, each Issuer will be dependent upon the cash flow from their respective operating subsidiaries in the form of dividends or other distributions or payments to meet their obligations, including their obligations under the Notes and the Note Guarantees. The amounts of dividends and distributions available to each Issuer will depend on the profitability and cash flows of their respective subsidiaries, and on the ability of each of those subsidiaries to declare dividends under applicable law or transfer profits under profit and loss transfer agreements, if applicable. Each Issuer’s subsidiaries, however, may not be able to, or may not be permitted under applicable law to, make distributions or advance upstream loans to each Issuer to make payments in respect of their indebtedness, including the Notes and the Note Guarantees. Various agreements governing our debt may restrict and, in some cases, may actually prohibit, the ability of these subsidiaries to move cash within their restricted group. In particular, the New Senior Credit Facilities and ----- the Senior Secured Notes limit the ability to upstream cash to the Senior Notes Issuer subject to certain exceptions. Applicable tax laws may also subject such payments to further taxation. Applicable law, as well as profit and loss transfer agreements between several entities of the Group, may also limit the amounts that some of our subsidiaries will be permitted to pay as dividends or distributions on their equity interests, or even prevent such payments. In particular, the ability of each Issuer’s respective subsidiaries to pay dividends to each Issuer will generally be limited to the amount of distributable reserves available to each of them and the ability to pay their respective debt when due. The subsidiaries of each Issuer that do not guarantee the Notes have no direct obligation to make payments with respect to the Notes or the Note Guarantees. While the Indentures limit the ability of each Issuer’s subsidiaries to incur consensual restrictions on their ability to pay dividends or make other intercompany payments, these limitations are subject to significant qualifications and exceptions, including exceptions for restrictions imposed by applicable law.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.3,"We may incur substantially more debt in the future, which may make it difficult for us to service our debt, including the Notes, and impair our ability to operate our businesses.","Despite our substantial leverage, we may incur substantial additional debt in the future, permitted under the New Senior Credit Facilities Agreement and the Indentures, and part of such debt may also be secured by the Collateral. The Indentures and the New Senior Credit Facilities Agreement also permit us to incur a substantial amount of indebtedness at subsidiaries that do not guarantee the Notes, and to incur indebtedness that shares in the Collateral or that benefits from security interests over assets that do not secure the Notes. Any debt that our subsidiaries incur could be structurally or effectively senior to the Notes to the extent that such subsidiaries do not guarantee the Notes such debt is secured by liens that do not secure the Notes, to the extent of the value of such property and assets securing such debt, and other debt could be secured or could mature prior to the Notes. Although the New Senior Credit Facilities Agreement and the Indentures will contain restrictions on the incurrence of additional indebtedness, these restrictions are subject to a number of significant qualifications and exceptions, and under certain circumstances the amount of indebtedness that could be incurred in compliance with these restrictions could be substantial. If new debt is added to each Issuer and its respective subsidiaries’ existing debt levels, the related risks that each Issuer faces would increase. In addition, the New Senior Credit Facilities Agreement and the Indentures will not prevent us from incurring obligations that do not constitute indebtedness under those agreements. Our inability to service our debt could have a material adverse effect on our business, financial position, results of operations and our ability to fulfil our obligations under the Notes and the Note Guarantees.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.4,"Following the consummation of the Transactions, we will be subject to restrictive covenants that will limit our operating and financial flexibility.","The New Senior Credit Facilities Agreement and the Indentures, as applicable, will contain covenants, which impose significant operating and financial restrictions on us. These agreements will limit our ability to, among other things: - incur or guarantee additional indebtedness or issue certain preferred stock; - make certain restricted payments and investments; - transfer or sell assets; - enter into transactions with affiliates; - create or incur certain liens; - make certain loans, investments or acquisitions; - issue or sell share capital of certain of our subsidiaries; - create or incur restrictions on the ability of our subsidiaries to pay dividends or to make other payments to us; - take certain actions that would impair the security interests in the Collateral granted for the benefit of the holders of the Notes; - merge, consolidate or transfer all or substantially all of our assets; and ----- - pay or redeem subordinated debt or equity. All of these limitations will be subject to significant exceptions and qualifications. See “Description of the Senior Secured Notes—Certain Covenants” and “Description of the Senior Notes—Certain Covenants.”_ The covenants to which we will be subject could limit our ability to finance our future operations and capital needs and our ability to pursue business opportunities and activities that may be in our interest. In addition, the New Senior Credit Facilities Agreement will require us to comply with certain affirmative covenants while amounts under the New Senior Credit Facilities remain outstanding. Furthermore, under certain circumstances, the New Revolving Credit Facility under the New Senior Credit Facilities Agreement will require us to comply with a financial ratio, while amounts exceeding a certain threshold remain outstanding under the New Revolving Credit Facility. See “Description of Other Indebtedness—New Senior Credit Facilities Agreement.”_ Our ability to meet the financial ratio under the New Senior Credit Facilities Agreement may be affected by events beyond our control, and we cannot assure you that we will meet such financial ratio. A breach of any of the covenants or restrictions under the New Senior Credit Facilities Agreement, including our failure to comply with the financial ratio thereunder, could result in an event of default under the New Senior Credit Facilities Agreement. Upon the occurrence of a payment event of default that is continuing under the New Senior Credit Facilities Agreement, subject to the applicable cure period, and upon the acceleration of indebtedness with respect to any other event of default by the creditors under our New Senior Credit Facilities Agreement, the relevant creditors could cancel the availability of the New Senior Credit Facilities and elect to declare all amounts outstanding under the New Senior Credit Facilities, together with accrued interest, immediately due and payable. In addition, a default under the New Senior Credit Facilities, including our failure to comply with the financial ratio under the New Revolving Credit Facility, could lead to an event of default and acceleration under other debt instruments that contain cross default or cross acceleration provisions, including the Indentures. If our creditors, including the creditors under the New Senior Credit Facilities, accelerate the payment of those amounts, we cannot assure you that our assets and the assets of our subsidiaries would be sufficient to repay in full those amounts, to satisfy all other liabilities of our subsidiaries that would be due and payable and to make payments to enable us to repay the Notes. In addition, if we are unable to repay those amounts, our creditors could proceed against any Collateral granted to them to secure repayment of those amounts.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.5,"We will require a significant amount of cash to service our debt and sustain our operations, which we may not be able to generate or raise.","Our ability to make principal or interest payments when due on our indebtedness, including the New Senior Credit Facilities and our obligations under the Notes, and to fund our ongoing operations or expansion plans, will depend on our future performance and ability to generate cash, which, to a certain extent, is subject to the success of our business strategy as well as general economic, financial, competitive, legislative, legal, regulatory and other factors, as well as other factors discussed in these “Risk Factors,” many of which are beyond our control. We cannot assure you that our business will generate sufficient cash flows from operations, that currently anticipated growth, cost savings, gains or efficiencies will be realized, or that future debt financing will be available to us in an amount sufficient to enable us to pay our debts when due, including the Notes, or to fund our other liquidity needs including the repayment at maturity of the then outstanding amount under the New Senior Credit Facilities. At the maturity of the New Revolving Credit Facility (which matures six months before the Senior Secured Notes and 18 months before the Senior Notes), the Notes or any other debt that we may incur, if we do not have sufficient cash flows from operations and other capital resources to pay our debt obligations, or to fund our other liquidity needs, we may be required to refinance or restructure our indebtedness. If our future cash flows from operations and other capital resources are insufficient to pay our obligations as they mature or to fund our liquidity needs, we may be forced to: - sell assets; - obtain additional debt or equity capital; or - restructure or refinance all or a portion of our debt, including the Notes, on or before maturity. ----- The type, timing and terms of any future financing, restructuring, asset sales or other capital raising transactions will depend on our cash needs and the prevailing conditions in the financial markets. We cannot assure you that we would be able to accomplish any of these alternatives on a timely basis or on satisfactory terms, if at all. In such an event, we may not have sufficient assets to repay any portion or all of our debt. Any failure to make payments on the Notes on a timely basis would likely result in a reduction of our credit rating, which could also harm our ability to incur additional indebtedness. In addition, the terms of our debt, including the Notes and the New Senior Credit Facilities, will limit, and any future debt may limit, our ability to pursue any of these alternatives. Any refinancing of our debt could be at higher interest rates and may require us to comply with more onerous covenants, which could further restrict our business, financial position and results of operations. There can be no assurances that any assets that we could be required to dispose of could be sold or that, if sold, the timing of such sale and the amount of proceeds realized from such sale would be acceptable. If we are unsuccessful in any of these efforts, we may not have sufficient cash to meet our obligations.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.6,"Changes in, or uncertainty relating to, the EURIBOR and LIBOR calculation process may adversely affect the interest the Senior Secured Notes Issuer pays on the New Senior Credit Facilities.","The New Senior Credit Facilities will bear interest at interest rates based on EURIBOR and/or LIBOR (depending on whether a loan under those facilities is denominated in euro or sterling), which are deemed to be “benchmarks” and have been the subject of recent national and international regulatory guidance and proposals for reform. Some of these reforms are already effective while others are still to be implemented. These reforms may cause such benchmarks to perform differently than in the past, to disappear entirely, or have other consequences which cannot be predicted. Regulation (EU) 2016/1011 (the “Benchmarks Regulation”) applies, subject to certain transitional provisions, to the provision of benchmarks, the contribution of input data to a benchmark and the use of a benchmark within the EU (which, for these purposes, includes the United Kingdom). Among other things, it (i) requires benchmark administrators to be authorized or registered (or, if non-EU-based, to be subject to an equivalent regime or otherwise recognized or endorsed) and (ii) prevents certain uses by EU supervised entities of benchmarks of administrators that are not authorized or registered (or, if non-EU based, not deemed equivalent or recognized or endorsed). The Benchmarks Regulation could have a material impact on the New Senior Credit Facilities if the methodology or other terms of the benchmark are changed in order to comply with the requirements of the Benchmarks Regulation. Such changes could, among other things, have the effect of reducing, increasing or otherwise affecting the volatility of the published rate or level of the relevant benchmark. More broadly, any of the international or national reforms, or the general increased regulatory scrutiny of benchmarks, could increase the costs and risks of administering or otherwise participating in the setting of a benchmark and complying with any such regulations or requirements. Specifically, the sustainability of LIBOR has been questioned as a result of the absence of relevant active underlying markets and possible disincentives (including possibly as a result of benchmark reforms) for market participants to continue contributing to such benchmarks. The UK Financial Conduct Authority has indicated through a series of announcements that the continuation of LIBOR on the current basis cannot and will not be guaranteed after 2021. Separately, the euro risk free rate working group for the euro area has published a set of guiding principles and high level recommendations for fallback provisions in, amongst other things, new euro denominated cash products (including bonds) referencing EURIBOR. The guiding principles indicate, among other things, that continuing to reference EURIBOR in relevant contracts (without robust fallback provisions) may increase the risk to the euro area financial system. It is not possible to predict with certainty whether, and to what extent, LIBOR and EURIBOR will continue to be supported going forward. This may cause LIBOR and EURIBOR to perform differently than in the past, and may have other consequences which cannot be predicted., Such factors may have (without limitation) the following effects on certain benchmarks: (i) discouraging market participants from continuing to administer or contribute to a benchmark; (ii) triggering changes in the rules or methodologies used in the benchmark; and/or (iii) leading to the disappearance of the benchmark. Any of the above changes or any other consequential changes as a result of international or national reforms or other initiatives or investigations, may result in a sudden or prolonged increase in reported EURIBOR or LIBOR, which could have an adverse impact on the interest we pay on borrowings under the New Senior Credit Facilities. To the extent that interest rates were to increase significantly, our interest expense could correspondingly increase, thereby reducing our cash flow. -----",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.2,Risks Relating to Our Capital Structure,1.2.7,The interests of our Shareholders may conflict with your interests as a holder of the Notes.,"The Shareholders indirectly own substantially all of the shares of each Issuer. See “Principal Shareholders.” Our shareholders have and will continue to have, directly or indirectly, the power to affect our legal and capital structure as well as the ability to elect and change our management and to approve other changes to our operations and to influence the outcome of matters requiring action by our shareholders. Our shareholders’ interests in certain circumstances may conflict with your interests as noteholders, particularly if we encounter financial difficulties or are unable to pay our debts when due. For example, the shareholders could vote to cause us to incur additional indebtedness. Our shareholders are in the business of making investments in companies and may acquire and hold interests in businesses that compete directly or indirectly with us. Our shareholders may also pursue acquisition opportunities that are complementary to our business and, as a result, those acquisition opportunities may not be available to us. Our shareholders and their affiliates could also have an interest in pursuing divestitures (including one or more divestitures of all or part of our business or sales of our shares which would result in changes to our shareholding structure), financings, dividend distributions or other transactions that, in their judgment, could enhance their equity investments, although such transactions might involve risks to you as a holder of Notes.",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.3,Risks Relating to the Senior Secured Notes,1.3.1,The Senior Secured Notes will not be initially secured by all of the Senior Secured Notes Collateral.,"On the Issue Date, and until up to 180 days after the Issue Date, the Senior Secured Notes will not be secured by all of the Collateral, as further described under “Description of the Senior Secured Notes—Security.” On the Issue Date, the Senior Secured Notes will be secured only by the Issue Date Senior Secured Notes Collateral. We will agree in the Senior Secured Notes Indenture to take such necessary actions to secure the Senior Secured Notes within 180 days from the Issue Date, subject to the Agreed Security Principles and substantially simultaneously with the obligations under the Senior Credit Facilities, by first-priority security interests in the Post-Closing Collateral. There can be no assurance, however, that we will be successful in procuring such liens within the time periods specified, the failure of which would result in an “event of default” under the Senior Secured Notes Indenture. The security interests will be limited to the same extent as those under the New Senior Credit Facilities and otherwise as set forth under “Certain Insolvency Law Considerations and _Limitations on the Validity and Enforceability of the Note Guarantees and Security Interests,” which limitations_ could be significant. See also “Risk Factors—Risks Relating to Each Series of Notes—The Notes and the Note _Guarantees may be limited by applicable laws or subject to certain limitations or defenses that may adversely affect their validity and enforceability.” It should be noted that if a guarantee or a security interest granted by a_ Guarantor in certain jurisdictions is granted or perfected after the secured obligation arose, such guarantee or security interest may be subject to clawback provisions under applicable local insolvency laws. See “Certain _Insolvency Law Considerations and Limitations on the Validity and Enforceability of the Note Guarantees and Security Interests.”_",,,,N/A
130,Final Offerings 2021.pdf,1,RISK FACTORS,1.3,Risks Relating to the Senior Secured Notes,1.3.2,"If the New Revolving Credit Facility is designated as a super senior liability in accordance with the terms of the Intercreditor Agreement and the Senior Secured Notes Indenture, creditors under the New Revolving Credit Facility and counterparties to certain hedging obligations and future indebtedness permitted to be incurred under the terms of the Senior Secured Notes Indenture and the Intercreditor Agreement ranking pari passu with the New Revolving Credit Facility, are entitled to be repaid with proceeds from the enforcement of the Senior Secured Notes Collateral in priority over the Senior Secured Notes.","The Senior Secured Notes and the Senior Secured Notes Guarantees will rank pari passu with our other senior secured debt, including the New Senior Credit Facilities. The Intercreditor Agreement includes provisions governing the sharing of proceeds from enforcement of the Senior Secured Notes Collateral. Such enforcement proceeds are required to be turned over to the Security Agent after certain events, including the acceleration of the Senior Secured Notes. The Security Agent is required to apply turned over amounts and other recoveries by the Security Agent from enforcement actions toward discharging the super senior obligations (including, among others (following the designation of the New Revolving Credit Facility as a super senior liability in accordance with the terms of the Intercreditor Agreement, after the date on which the New Term Loan Facility is refinanced in full), those under the New Revolving Credit Facility, certain hedging obligations and future indebtedness that may be secured on a super senior basis (the “Super Senior Liabilities”)) in priority to applying any such amounts toward discharging the Senior Secured Notes. As such, in the event of a foreclosure of the Senior Secured Notes Collateral, you may not benefit from such recoveries if the then outstanding claims under such Super Senior Liabilities are greater than the proceeds recovered. Any proceeds remaining from an enforcement sale of Senior Secured Notes Collateral will, after all obligations under such Super Senior Liabilities have been ----- discharged, be applied pro rata in repayment of the Senior Secured Notes (if the New Revolving Credit Facility has not been designated as a super senior liability in accordance with the terms of the Intercreditor Agreement) the New Revolving Credit Facility and any other indebtedness that ranks pari passu with the Senior Secured Notes. Furthermore, claims of our secured creditors that are secured by assets that do not also secure the Senior Secured Notes will have priority with respect to such assets over the claims of holders of the Senior Secured Notes. As such, the claims of the holders of the Senior Secured Notes will be effectively subordinated to the rights of such secured creditors to the extent of the value of the assets securing such indebtedness.",,,,N/A
